108.787535,28.7988
108.792573,28.792702
108.798581,28.790294
108.800126,28.784578
108.799096,28.777506
108.802701,28.769983
108.803216,28.761857
108.809567,28.758095
108.813859,28.748012
108.812829,28.735068
108.800298,28.712939
108.799783,28.69728
108.810426,28.689299
108.817292,28.68704
108.871365,28.657822
108.876687,28.656014
108.88527,28.64351
108.903638,28.636128
108.912907,28.633416
108.921147,28.626184
108.93076,28.621211
108.921319,28.585041
108.920461,28.579915
108.918057,28.574489
108.917542,28.564237
108.921491,28.557904
108.963548,28.530007
108.970757,28.528197
108.974191,28.522164
108.982602,28.513567
108.999596,28.506025
109.006806,28.501348
109.021054,28.49637
109.030695,28.494504
